sim_time, animated_rocket?world_pose/position/y
206.355, -5.14e-06
206.356, -5.14e-06
206.357, -5.14e-06
206.358, -5.14e-06
206.359, -5.14e-06
206.36, -5.14e-06
206.361, -5.14e-06
206.362, -5.14e-06
206.363, -5.14e-06
206.364, -5.14e-06
206.365, -5.14e-06
206.366, -5.14e-06
206.367, -5.14e-06
206.368, -5.14e-06
206.369, -5.14e-06
206.37, -5.14e-06
206.371, -5.14e-06
206.372, -5.14e-06
206.373, -5.14e-06
206.374, -5.14e-06
206.375, -5.14e-06
206.376, -5.14e-06
206.377, -5.14e-06
206.378, -5.14e-06
206.379, -5.14e-06
206.38, -4.97719e-06
206.381, -4.97719e-06
206.382, -4.97719e-06
206.383, -4.97719e-06
206.384, -4.97719e-06
206.385, -4.97719e-06
206.386, -4.97719e-06
206.387, -4.97719e-06
206.388, -4.97719e-06
206.389, -4.97719e-06
206.39, -4.97719e-06
206.391, -4.97719e-06
206.392, -4.97719e-06
206.393, -4.97719e-06
206.394, -4.97719e-06
206.395, -4.97719e-06
206.396, -4.97719e-06
206.397, -4.97719e-06
206.398, -4.97719e-06
206.399, -4.97719e-06
206.4, -4.97719e-06
206.401, -4.97719e-06
206.402, -4.97719e-06
206.403, -4.97719e-06
206.404, -4.97719e-06
206.405, -4.97719e-06
206.406, -4.97719e-06
206.407, -4.97719e-06
206.408, -4.97719e-06
206.409, -4.97719e-06
206.41, -4.97719e-06
206.411, -4.97719e-06
206.412, -4.97719e-06
206.413, -4.97719e-06
206.414, -4.31352e-06
206.415, -4.31352e-06
206.416, -4.31352e-06
206.417, -4.31352e-06
206.418, -4.31352e-06
206.419, -4.31352e-06
206.42, -4.31352e-06
206.421, -4.31352e-06
206.422, -4.31352e-06
206.423, -4.31352e-06
206.424, -4.31352e-06
206.425, -4.31352e-06
206.426, -4.31352e-06
206.427, -4.31352e-06
206.428, -4.31352e-06
206.429, -4.31352e-06
206.43, -4.31352e-06
206.431, -4.31352e-06
206.432, -4.31352e-06
206.433, -4.31352e-06
206.434, -4.31352e-06
206.435, -4.31352e-06
206.436, -4.31352e-06
206.437, -4.31352e-06
206.438, -4.31352e-06
206.439, -4.31352e-06
206.44, -4.31352e-06
206.441, -4.31352e-06
206.442, -4.31352e-06
206.443, -4.31352e-06
206.444, -4.31352e-06
206.445, -4.31352e-06
206.446, -4.31352e-06
206.447, -4.31352e-06
206.448, -3.15565e-06
206.449, -3.15565e-06
206.45, -3.15565e-06
206.451, -3.15565e-06
206.452, -3.15565e-06
206.453, -3.15565e-06
206.454, -3.15565e-06
206.455, -3.15565e-06
206.456, -3.15565e-06
206.457, -3.15565e-06
206.458, -3.15565e-06
206.459, -3.15565e-06
206.46, -3.15565e-06
206.461, -3.15565e-06
206.462, -3.15565e-06
206.463, -3.15565e-06
206.464, -3.15565e-06
206.465, -3.15565e-06
206.466, -3.15565e-06
206.467, -3.15565e-06
206.468, -3.15565e-06
206.469, -3.15565e-06
206.47, -3.15565e-06
206.471, -3.15565e-06
206.472, -3.15565e-06
206.473, -3.15565e-06
206.474, -3.15565e-06
206.475, -3.15565e-06
206.476, -3.15565e-06
206.477, -3.15565e-06
206.478, -3.15565e-06
206.479, -3.15565e-06
206.48, -3.15565e-06
206.481, -3.15565e-06
206.482, -1.66298e-06
206.483, -1.66298e-06
206.484, -1.66298e-06
206.485, -1.66298e-06
206.486, -1.66298e-06
206.487, -1.66298e-06
206.488, -1.66298e-06
206.489, -1.66298e-06
206.49, -1.66298e-06
206.491, -1.66298e-06
206.492, -1.66298e-06
206.493, -1.66298e-06
206.494, -1.66298e-06
206.495, -1.66298e-06
206.496, -1.66298e-06
206.497, -1.66298e-06
206.498, -1.66298e-06
206.499, -1.66298e-06
206.5, -1.66298e-06
206.501, -1.66298e-06
206.502, -1.66298e-06
206.503, -1.66298e-06
206.504, -1.66298e-06
206.505, -1.66298e-06
206.506, -1.66298e-06
206.507, -1.66298e-06
206.508, -1.66298e-06
206.509, -1.66298e-06
206.51, -1.66298e-06
206.511, -1.66298e-06
206.512, -1.66298e-06
206.513, -1.66298e-06
206.514, -1.66298e-06
206.515, -1.66298e-06
206.516, 1.97009e-08
206.517, 1.97009e-08
206.518, 1.97009e-08
206.519, 1.97009e-08
206.52, 1.97009e-08
206.521, 1.97009e-08
206.522, 1.97009e-08
206.523, 1.97009e-08
206.524, 1.97009e-08
206.525, 1.97009e-08
206.526, 1.97009e-08
206.527, 1.97009e-08
206.528, 1.97009e-08
206.529, 1.97009e-08
206.53, 1.97009e-08
206.531, 1.97009e-08
206.532, 1.97009e-08
206.533, 1.97009e-08
206.534, 1.97009e-08
206.535, 1.97009e-08
206.536, 1.97009e-08
206.537, 1.97009e-08
206.538, 1.97009e-08
206.539, 1.97009e-08
206.54, 1.97009e-08
206.541, 1.97009e-08
206.542, 1.97009e-08
206.543, 1.97009e-08
206.544, 1.97009e-08
206.545, 1.97009e-08
206.546, 1.97009e-08
206.547, 1.97009e-08
206.548, 1.97009e-08
206.549, 1.97009e-08
206.55, 1.32185e-06
206.551, 1.32185e-06
206.552, 1.32185e-06
206.553, 1.32185e-06
206.554, 1.32185e-06
206.555, 1.32185e-06
206.556, 1.32185e-06
206.557, 1.32185e-06
206.558, 1.32185e-06
206.559, 1.32185e-06
206.56, 1.32185e-06
206.561, 1.32185e-06
206.562, 1.32185e-06
206.563, 1.32185e-06
206.564, 1.32185e-06
206.565, 1.32185e-06
206.566, 1.32185e-06
206.567, 1.32185e-06
206.568, 1.32185e-06
206.569, 1.32185e-06
206.57, 1.32185e-06
206.571, 1.32185e-06
206.572, 1.32185e-06
206.573, 1.32185e-06
206.574, 1.32185e-06
206.575, 1.32185e-06
206.576, 1.32185e-06
206.577, 1.32185e-06
206.578, 1.32185e-06
206.579, 1.32185e-06
206.58, 1.32185e-06
206.581, 1.32185e-06
206.582, 1.32185e-06
206.583, 1.32185e-06
206.584, 2.39698e-06
206.585, 2.39698e-06
206.586, 2.39698e-06
206.587, 2.39698e-06
206.588, 2.39698e-06
206.589, 2.39698e-06
206.59, 2.39698e-06
206.591, 2.39698e-06
206.592, 2.39698e-06
206.593, 2.39698e-06
206.594, 2.39698e-06
206.595, 2.39698e-06
206.596, 2.39698e-06
206.597, 2.39698e-06
206.598, 2.39698e-06
206.599, 2.39698e-06
206.6, 2.39698e-06
206.601, 2.39698e-06
206.602, 2.39698e-06
206.603, 2.39698e-06
206.604, 2.39698e-06
206.605, 2.39698e-06
206.606, 2.39698e-06
206.607, 2.39698e-06
206.608, 2.39698e-06
206.609, 2.39698e-06
206.61, 2.39698e-06
206.611, 2.39698e-06
206.612, 2.39698e-06
206.613, 2.39698e-06
206.614, 2.39698e-06
206.615, 2.39698e-06
206.616, 2.39698e-06
206.617, 2.39698e-06
206.618, 3.32705e-06
206.619, 3.32705e-06
206.62, 3.32705e-06
206.621, 3.32705e-06
206.622, 3.32705e-06
206.623, 3.32705e-06
206.624, 3.32705e-06
206.625, 3.32705e-06
206.626, 3.32705e-06
206.627, 3.32705e-06
206.628, 3.32705e-06
206.629, 3.32705e-06
206.63, 3.32705e-06
206.631, 3.32705e-06
206.632, 3.32705e-06
206.633, 3.32705e-06
206.634, 3.32705e-06
206.635, 3.32705e-06
206.636, 3.32705e-06
206.637, 3.32705e-06
206.638, 3.32705e-06
206.639, 3.32705e-06
206.64, 3.32705e-06
206.641, 3.32705e-06
206.642, 3.32705e-06
206.643, 3.32705e-06
206.644, 3.32705e-06
206.645, 3.32705e-06
206.646, 3.32705e-06
206.647, 3.32705e-06
206.648, 3.32705e-06
206.649, 3.32705e-06
206.65, 3.32705e-06
206.651, 3.32705e-06
206.652, 4.29143e-06
206.653, 4.29143e-06
206.654, 4.29143e-06
206.655, 4.29143e-06
206.656, 4.29143e-06
206.657, 4.29143e-06
206.658, 4.29143e-06
206.659, 4.29143e-06
206.66, 4.29143e-06
206.661, 4.29143e-06
206.662, 4.29143e-06
206.663, 4.29143e-06
206.664, 4.29143e-06
206.665, 4.29143e-06
206.666, 4.29143e-06
206.667, 4.29143e-06
206.668, 4.29143e-06
206.669, 4.29143e-06
206.67, 4.29143e-06
206.671, 4.29143e-06
206.672, 4.29143e-06
206.673, 4.29143e-06
206.674, 4.29143e-06
206.675, 4.29143e-06
206.676, 4.29143e-06
206.677, 4.29143e-06
206.678, 4.29143e-06
206.679, 4.29143e-06
206.68, 4.29143e-06
206.681, 4.29143e-06
206.682, 4.29143e-06
206.683, 4.29143e-06
206.684, 4.29143e-06
206.685, 4.29143e-06
206.686, 5.32196e-06
206.687, 5.32196e-06
206.688, 5.32196e-06
206.689, 5.32196e-06
206.69, 5.32196e-06
206.691, 5.32196e-06
206.692, 5.32196e-06
206.693, 5.32196e-06
206.694, 5.32196e-06
206.695, 5.32196e-06
206.696, 5.32196e-06
206.697, 5.32196e-06
206.698, 5.32196e-06
206.699, 5.32196e-06
206.7, 5.32196e-06
206.701, 5.32196e-06
206.702, 5.32196e-06
206.703, 5.32196e-06
206.704, 5.32196e-06
206.705, 5.32196e-06
206.706, 5.32196e-06
206.707, 5.32196e-06
206.708, 5.32196e-06
206.709, 5.32196e-06
206.71, 5.32196e-06
206.711, 5.32196e-06
206.712, 5.32196e-06
206.713, 5.32196e-06
206.714, 5.32196e-06
206.715, 5.32196e-06
206.716, 5.32196e-06
206.717, 5.32196e-06
206.718, 5.32196e-06
206.719, 5.32196e-06
206.72, 6.30324e-06
206.721, 6.30324e-06
206.722, 6.30324e-06
206.723, 6.30324e-06
206.724, 6.30324e-06
206.725, 6.30324e-06
206.726, 6.30324e-06
206.727, 6.30324e-06
206.728, 6.30324e-06
206.729, 6.30324e-06
206.73, 6.30324e-06
206.731, 6.30324e-06
206.732, 6.30324e-06
206.733, 6.30324e-06
206.734, 6.30324e-06
206.735, 6.30324e-06
206.736, 6.30324e-06
206.737, 6.30324e-06
206.738, 6.30324e-06
206.739, 6.30324e-06
206.74, 6.30324e-06
206.741, 6.30324e-06
206.742, 6.30324e-06
206.743, 6.30324e-06
206.744, 6.30324e-06
206.745, 6.30324e-06
206.746, 6.30324e-06
206.747, 6.30324e-06
206.748, 6.30324e-06
206.749, 6.30324e-06
206.75, 6.30324e-06
206.751, 6.30324e-06
206.752, 6.30324e-06
206.753, 6.30324e-06
206.754, 6.88117e-06
206.755, 6.88117e-06
206.756, 6.88117e-06
206.757, 6.88117e-06
206.758, 6.88117e-06
206.759, 6.88117e-06
206.76, 6.88117e-06
206.761, 6.88117e-06
206.762, 6.88117e-06
206.763, 6.88117e-06
206.764, 6.88117e-06
206.765, 6.88117e-06
206.766, 6.88117e-06
206.767, 6.88117e-06
206.768, 6.88117e-06
206.769, 6.88117e-06
206.77, 6.88117e-06
206.771, 6.88117e-06
206.772, 6.88117e-06
206.773, 6.88117e-06
206.774, 6.88117e-06
206.775, 6.88117e-06
206.776, 6.88117e-06
206.777, 6.88117e-06
206.778, 6.88117e-06
206.779, 6.88117e-06
206.78, 6.88117e-06
206.781, 6.88117e-06
206.782, 6.88117e-06
206.783, 6.88117e-06
206.784, 6.88117e-06
206.785, 6.88117e-06
206.786, 6.88117e-06
206.787, 6.88117e-06
206.788, 7.09526e-06
206.789, 7.09526e-06
206.79, 7.09526e-06
206.791, 7.09526e-06
206.792, 7.09526e-06
206.793, 7.09526e-06
206.794, 7.09526e-06
206.795, 7.09526e-06
206.796, 7.09526e-06
206.797, 7.09526e-06
206.798, 7.09526e-06
206.799, 7.09526e-06
206.8, 7.09526e-06
206.801, 7.09526e-06
206.802, 7.09526e-06
206.803, 7.09526e-06
206.804, 7.09526e-06
206.805, 7.09526e-06
206.806, 7.09526e-06
206.807, 7.09526e-06
206.808, 7.09526e-06
206.809, 7.09526e-06
206.81, 7.09526e-06
206.811, 7.09526e-06
206.812, 7.09526e-06
206.813, 7.09526e-06
206.814, 7.09526e-06
206.815, 7.09526e-06
206.816, 7.09526e-06
206.817, 7.09526e-06
206.818, 7.09526e-06
206.819, 7.09526e-06
206.82, 7.09526e-06
206.821, 7.09526e-06
206.822, 7.34816e-06
206.823, 7.34816e-06
206.824, 7.34816e-06
206.825, 7.34816e-06
206.826, 7.34816e-06
206.827, 7.34816e-06
206.828, 7.34816e-06
206.829, 7.34816e-06
206.83, 7.34816e-06
206.831, 7.34816e-06
206.832, 7.34816e-06
206.833, 7.34816e-06
206.834, 7.34816e-06
206.835, 7.34816e-06
206.836, 7.34816e-06
206.837, 7.34816e-06
206.838, 7.34816e-06
206.839, 7.34816e-06
206.84, 7.34816e-06
206.841, 7.34816e-06
206.842, 7.34816e-06
206.843, 7.34816e-06
206.844, 7.34816e-06
206.845, 7.34816e-06
206.846, 7.34816e-06
206.847, 7.34816e-06
206.848, 7.34816e-06
206.849, 7.34816e-06
206.85, 7.34816e-06
206.851, 7.34816e-06
206.852, 7.34816e-06
206.853, 7.34816e-06
206.854, 7.34816e-06
206.855, 7.34816e-06
206.856, 7.82742e-06
206.857, 7.82742e-06
206.858, 7.82742e-06
206.859, 7.82742e-06
206.86, 7.82742e-06
206.861, 7.82742e-06
206.862, 7.82742e-06
206.863, 7.82742e-06
206.864, 7.82742e-06
206.865, 7.82742e-06
206.866, 7.82742e-06
206.867, 7.82742e-06
206.868, 7.82742e-06
206.869, 7.82742e-06
206.87, 7.82742e-06
206.871, 7.82742e-06
206.872, 7.82742e-06
206.873, 7.82742e-06
206.874, 7.82742e-06
206.875, 7.82742e-06
206.876, 7.82742e-06
206.877, 7.82742e-06
206.878, 7.82742e-06
206.879, 7.82742e-06
206.88, 7.82742e-06
206.881, 7.82742e-06
206.882, 7.82742e-06
206.883, 7.82742e-06
206.884, 7.82742e-06
206.885, 7.82742e-06
206.886, 7.82742e-06
206.887, 7.82742e-06
206.888, 7.82742e-06
206.889, 7.82742e-06
206.89, 8.85556e-06
206.891, 8.85556e-06
206.892, 8.85556e-06
206.893, 8.85556e-06
206.894, 8.85556e-06
206.895, 8.85556e-06
206.896, 8.85556e-06
206.897, 8.85556e-06
206.898, 8.85556e-06
206.899, 8.85556e-06
206.9, 8.85556e-06
206.901, 8.85556e-06
206.902, 8.85556e-06
206.903, 8.85556e-06
206.904, 8.85556e-06
206.905, 8.85556e-06
206.906, 8.85556e-06
206.907, 8.85556e-06
206.908, 8.85556e-06
206.909, 8.85556e-06
206.91, 8.85556e-06
206.911, 8.85556e-06
206.912, 8.85556e-06
206.913, 8.85556e-06
206.914, 8.85556e-06
206.915, 8.85556e-06
206.916, 8.85556e-06
206.917, 8.85556e-06
206.918, 8.85556e-06
206.919, 8.85556e-06
206.92, 8.85556e-06
206.921, 8.85556e-06
206.922, 8.85556e-06
206.923, 8.85556e-06
206.924, 1.07999e-05
206.925, 1.07999e-05
206.926, 1.07999e-05
206.927, 1.07999e-05
206.928, 1.07999e-05
206.929, 1.07999e-05
206.93, 1.07999e-05
206.931, 1.07999e-05
206.932, 1.07999e-05
206.933, 1.07999e-05
206.934, 1.07999e-05
206.935, 1.07999e-05
206.936, 1.07999e-05
206.937, 1.07999e-05
206.938, 1.07999e-05
206.939, 1.07999e-05
206.94, 1.07999e-05
206.941, 1.07999e-05
206.942, 1.07999e-05
206.943, 1.07999e-05
206.944, 1.07999e-05
206.945, 1.07999e-05
206.946, 1.07999e-05
206.947, 1.07999e-05
206.948, 1.07999e-05
206.949, 1.07999e-05
206.95, 1.07999e-05
206.951, 1.07999e-05
206.952, 1.07999e-05
206.953, 1.07999e-05
206.954, 1.07999e-05
206.955, 1.07999e-05
206.956, 1.07999e-05
206.957, 1.07999e-05
206.958, 1.37933e-05
206.959, 1.37933e-05
206.96, 1.37933e-05
206.961, 1.37933e-05
206.962, 1.37933e-05
206.963, 1.37933e-05
206.964, 1.37933e-05
206.965, 1.37933e-05
206.966, 1.37933e-05
206.967, 1.37933e-05
206.968, 1.37933e-05
206.969, 1.37933e-05
206.97, 1.37933e-05
206.971, 1.37933e-05
206.972, 1.37933e-05
206.973, 1.37933e-05
206.974, 1.37933e-05
206.975, 1.37933e-05
206.976, 1.37933e-05
206.977, 1.37933e-05
206.978, 1.37933e-05
206.979, 1.37933e-05
206.98, 1.37933e-05
206.981, 1.37933e-05
206.982, 1.37933e-05
206.983, 1.37933e-05
206.984, 1.37933e-05
206.985, 1.37933e-05
206.986, 1.37933e-05
206.987, 1.37933e-05
206.988, 1.37933e-05
206.989, 1.37933e-05
206.99, 1.37933e-05
206.991, 1.37933e-05
206.992, 1.70246e-05
206.993, 1.70246e-05
206.994, 1.70246e-05
206.995, 1.70246e-05
206.996, 1.70246e-05
206.997, 1.70246e-05
206.998, 1.70246e-05
206.999, 1.70246e-05
207, 1.70246e-05
207.001, 1.70246e-05
207.002, 1.70246e-05
207.003, 1.70246e-05
207.004, 1.70246e-05
207.005, 1.70246e-05
207.006, 1.70246e-05
207.007, 1.70246e-05
207.008, 1.70246e-05
207.009, 1.70246e-05
207.01, 1.70246e-05
207.011, 1.70246e-05
207.012, 1.70246e-05
207.013, 1.70246e-05
207.014, 1.70246e-05
207.015, 1.70246e-05
207.016, 1.70246e-05
207.017, 1.70246e-05
207.018, 1.70246e-05
207.019, 1.70246e-05
207.02, 1.70246e-05
207.021, 1.70246e-05
207.022, 1.70246e-05
207.023, 1.70246e-05
207.024, 1.70246e-05
207.025, 1.70246e-05
207.026, 1.99983e-05
207.027, 1.99983e-05
207.028, 1.99983e-05
207.029, 1.99983e-05
207.03, 1.99983e-05
207.031, 1.99983e-05
207.032, 1.99983e-05
207.033, 1.99983e-05
207.034, 1.99983e-05
207.035, 1.99983e-05
207.036, 1.99983e-05
207.037, 1.99983e-05
207.038, 1.99983e-05
207.039, 1.99983e-05
207.04, 1.99983e-05
207.041, 1.99983e-05
207.042, 1.99983e-05
207.043, 1.99983e-05
207.044, 1.99983e-05
207.045, 1.99983e-05
207.046, 1.99983e-05
207.047, 1.99983e-05
207.048, 1.99983e-05
207.049, 1.99983e-05
207.05, 1.99983e-05
207.051, 1.99983e-05
207.052, 1.99983e-05
207.053, 1.99983e-05
207.054, 1.99983e-05
207.055, 1.99983e-05
207.056, 1.99983e-05
207.057, 1.99983e-05
207.058, 1.99983e-05
207.059, 1.99983e-05
207.06, 2.22145e-05
207.061, 2.22145e-05
207.062, 2.22145e-05
207.063, 2.22145e-05
207.064, 2.22145e-05
207.065, 2.22145e-05
207.066, 2.22145e-05
207.067, 2.22145e-05
207.068, 2.22145e-05
207.069, 2.22145e-05
207.07, 2.22145e-05
207.071, 2.22145e-05
207.072, 2.22145e-05
207.073, 2.22145e-05
207.074, 2.22145e-05
207.075, 2.22145e-05
207.076, 2.22145e-05
207.077, 2.22145e-05
207.078, 2.22145e-05
207.079, 2.22145e-05
207.08, 2.22145e-05
207.081, 2.22145e-05
207.082, 2.22145e-05
207.083, 2.22145e-05
207.084, 2.22145e-05
207.085, 2.22145e-05
207.086, 2.22145e-05
207.087, 2.22145e-05
207.088, 2.22145e-05
207.089, 2.22145e-05
207.09, 2.22145e-05
207.091, 2.22145e-05
207.092, 2.22145e-05
207.093, 2.22145e-05
207.094, 2.42593e-05
207.095, 2.42593e-05
207.096, 2.42593e-05
207.097, 2.42593e-05
207.098, 2.42593e-05
207.099, 2.42593e-05
207.1, 2.42593e-05
207.101, 2.42593e-05
207.102, 2.42593e-05
207.103, 2.42593e-05
207.104, 2.42593e-05
207.105, 2.42593e-05
207.106, 2.42593e-05
207.107, 2.42593e-05
207.108, 2.42593e-05
207.109, 2.42593e-05
207.11, 2.42593e-05
207.111, 2.42593e-05
207.112, 2.42593e-05
207.113, 2.42593e-05
207.114, 2.42593e-05
207.115, 2.42593e-05
207.116, 2.42593e-05
207.117, 2.42593e-05
207.118, 2.42593e-05
207.119, 2.42593e-05
207.12, 2.42593e-05
207.121, 2.42593e-05
207.122, 2.42593e-05
207.123, 2.42593e-05
207.124, 2.42593e-05
207.125, 2.42593e-05
207.126, 2.42593e-05
207.127, 2.42593e-05
207.128, 2.64102e-05
207.129, 2.64102e-05
207.13, 2.64102e-05
207.131, 2.64102e-05
207.132, 2.64102e-05
207.133, 2.64102e-05
207.134, 2.64102e-05
207.135, 2.64102e-05
207.136, 2.64102e-05
207.137, 2.64102e-05
207.138, 2.64102e-05
207.139, 2.64102e-05
207.14, 2.64102e-05
207.141, 2.64102e-05
207.142, 2.64102e-05
207.143, 2.64102e-05
207.144, 2.64102e-05
207.145, 2.64102e-05
207.146, 2.64102e-05
207.147, 2.64102e-05
207.148, 2.64102e-05
207.149, 2.64102e-05
207.15, 2.64102e-05
207.151, 2.64102e-05
207.152, 2.64102e-05
207.153, 2.64102e-05
207.154, 2.64102e-05
207.155, 2.64102e-05
207.156, 2.64102e-05
207.157, 2.64102e-05
207.158, 2.64102e-05
207.159, 2.64102e-05
207.16, 2.64102e-05
207.161, 2.64102e-05
207.162, 2.99423e-05
207.163, 2.99423e-05
207.164, 2.99423e-05
207.165, 2.99423e-05
207.166, 2.99423e-05
207.167, 2.99423e-05
207.168, 2.99423e-05
207.169, 2.99423e-05
207.17, 2.99423e-05
207.171, 2.99423e-05
207.172, 2.99423e-05
207.173, 2.99423e-05
207.174, 2.99423e-05
207.175, 2.99423e-05
207.176, 2.99423e-05
207.177, 2.99423e-05
207.178, 2.99423e-05
207.179, 2.99423e-05
207.18, 2.99423e-05
207.181, 2.99423e-05
207.182, 2.99423e-05
207.183, 2.99423e-05
207.184, 2.99423e-05
207.185, 2.99423e-05
207.186, 2.99423e-05
207.187, 2.99423e-05
207.188, 2.99423e-05
207.189, 2.99423e-05
207.19, 2.99423e-05
207.191, 2.99423e-05
207.192, 2.99423e-05
207.193, 2.99423e-05
207.194, 2.99423e-05
207.195, 2.99423e-05
207.196, 3.60408e-05
207.197, 3.60408e-05
207.198, 3.60408e-05
207.199, 3.60408e-05
207.2, 3.60408e-05
207.201, 3.60408e-05
207.202, 3.60408e-05
207.203, 3.60408e-05
207.204, 3.60408e-05
207.205, 3.60408e-05
207.206, 3.60408e-05
207.207, 3.60408e-05
207.208, 3.60408e-05
207.209, 3.60408e-05
207.21, 3.60408e-05
207.211, 3.60408e-05
207.212, 3.60408e-05
207.213, 3.60408e-05
207.214, 3.60408e-05
207.215, 3.60408e-05
207.216, 3.60408e-05
207.217, 3.60408e-05
207.218, 3.60408e-05
207.219, 3.60408e-05
207.22, 3.60408e-05
207.221, 3.60408e-05
207.222, 3.60408e-05
207.223, 3.60408e-05
207.224, 3.60408e-05
207.225, 3.60408e-05
207.226, 3.60408e-05
207.227, 3.60408e-05
207.228, 3.60408e-05
207.229, 3.60408e-05
207.23, 4.3315e-05
207.231, 4.3315e-05
207.232, 4.3315e-05
207.233, 4.3315e-05
207.234, 4.3315e-05
207.235, 4.3315e-05
207.236, 4.3315e-05
207.237, 4.3315e-05
207.238, 4.3315e-05
207.239, 4.3315e-05
207.24, 4.3315e-05
207.241, 4.3315e-05
207.242, 4.3315e-05
207.243, 4.3315e-05
207.244, 4.3315e-05
207.245, 4.3315e-05
207.246, 4.3315e-05
207.247, 4.3315e-05
207.248, 4.3315e-05
207.249, 4.3315e-05
207.25, 4.3315e-05
207.251, 4.3315e-05
207.252, 4.3315e-05
207.253, 4.3315e-05
207.254, 4.3315e-05
207.255, 4.3315e-05
207.256, 4.3315e-05
207.257, 4.3315e-05
207.258, 4.3315e-05
207.259, 4.3315e-05
207.26, 4.3315e-05
207.261, 4.3315e-05
207.262, 4.3315e-05
207.263, 4.3315e-05
207.264, 5.16762e-05
207.265, 5.16762e-05
207.266, 5.16762e-05
207.267, 5.16762e-05
207.268, 5.16762e-05
207.269, 5.16762e-05
207.27, 5.16762e-05
207.271, 5.16762e-05
207.272, 5.16762e-05
207.273, 5.16762e-05
207.274, 5.16762e-05
207.275, 5.16762e-05
207.276, 5.16762e-05
207.277, 5.16762e-05
207.278, 5.16762e-05
207.279, 5.16762e-05
207.28, 5.16762e-05
207.281, 5.16762e-05
207.282, 5.16762e-05
207.283, 5.16762e-05
207.284, 5.16762e-05
207.285, 5.16762e-05
207.286, 5.16762e-05
207.287, 5.16762e-05
207.288, 5.16762e-05
207.289, 5.16762e-05
207.29, 5.16762e-05
207.291, 5.16762e-05
207.292, 5.16762e-05
207.293, 5.16762e-05
207.294, 5.16762e-05
207.295, 5.16762e-05
207.296, 5.16762e-05
207.297, 5.16762e-05
207.298, 6.11663e-05
207.299, 6.11663e-05
207.3, 6.11663e-05
207.301, 6.11663e-05
207.302, 6.11663e-05
207.303, 6.11663e-05
207.304, 6.11663e-05
207.305, 6.11663e-05
207.306, 6.11663e-05
207.307, 6.11663e-05
207.308, 6.11663e-05
207.309, 6.11663e-05
207.31, 6.11663e-05
207.311, 6.11663e-05
207.312, 6.11663e-05
207.313, 6.11663e-05
207.314, 6.11663e-05
207.315, 6.11663e-05
207.316, 6.11663e-05
207.317, 6.11663e-05
207.318, 6.11663e-05
207.319, 6.11663e-05
207.32, 6.11663e-05
207.321, 6.11663e-05
207.322, 6.11663e-05
207.323, 6.11663e-05
207.324, 6.11663e-05
207.325, 6.11663e-05
207.326, 6.11663e-05
207.327, 6.11663e-05
207.328, 6.11663e-05
207.329, 6.11663e-05
207.33, 6.11663e-05
207.331, 6.11663e-05
207.332, 7.03e-05
207.333, 7.03e-05
207.334, 7.03e-05
207.335, 7.03e-05
207.336, 7.03e-05
207.337, 7.03e-05
207.338, 7.03e-05
207.339, 7.03e-05
207.34, 7.03e-05
207.341, 7.03e-05
207.342, 7.03e-05
207.343, 7.03e-05
207.344, 7.03e-05
207.345, 7.03e-05
207.346, 7.03e-05
207.347, 7.03e-05
207.348, 7.03e-05
207.349, 7.03e-05
207.35, 7.03e-05
207.351, 7.03e-05
207.352, 7.03e-05
207.353, 7.03e-05
207.354, 7.03e-05
207.355, 7.03e-05
207.356, 7.03e-05
207.357, 7.03e-05
207.358, 7.03e-05
207.359, 7.03e-05
207.36, 7.03e-05
207.361, 7.03e-05
207.362, 7.03e-05
207.363, 7.03e-05
207.364, 7.03e-05
207.365, 7.03e-05
207.366, 7.94357e-05
207.367, 7.94357e-05
207.368, 7.94357e-05
207.369, 7.94357e-05
207.37, 7.94357e-05
207.371, 7.94357e-05
207.372, 7.94357e-05
207.373, 7.94357e-05
207.374, 7.94357e-05
207.375, 7.94357e-05
207.376, 7.94357e-05
207.377, 7.94357e-05
207.378, 7.94357e-05
207.379, 7.94357e-05
207.38, 7.94357e-05
207.381, 7.94357e-05
207.382, 7.94357e-05
207.383, 7.94357e-05
207.384, 7.94357e-05
207.385, 7.94357e-05
207.386, 7.94357e-05
207.387, 7.94357e-05
207.388, 7.94357e-05
207.389, 7.94357e-05
207.39, 7.94357e-05
207.391, 7.94357e-05
207.392, 7.94357e-05
207.393, 7.94357e-05
207.394, 7.94357e-05
207.395, 7.94357e-05
207.396, 7.94357e-05
207.397, 7.94357e-05
207.398, 7.94357e-05
207.399, 7.94357e-05
207.4, 9.12227e-05
207.401, 9.12227e-05
207.402, 9.12227e-05
207.403, 9.12227e-05
207.404, 9.12227e-05
207.405, 9.12227e-05
207.406, 9.12227e-05
207.407, 9.12227e-05
207.408, 9.12227e-05
207.409, 9.12227e-05
207.41, 9.12227e-05
207.411, 9.12227e-05
207.412, 9.12227e-05
207.413, 9.12227e-05
207.414, 9.12227e-05
207.415, 9.12227e-05
207.416, 9.12227e-05
207.417, 9.12227e-05
207.418, 9.12227e-05
207.419, 9.12227e-05
207.42, 9.12227e-05
207.421, 9.12227e-05
207.422, 9.12227e-05
207.423, 9.12227e-05
207.424, 9.12227e-05
207.425, 9.12227e-05
207.426, 9.12227e-05
207.427, 9.12227e-05
207.428, 9.12227e-05
207.429, 9.12227e-05
207.43, 9.12227e-05
207.431, 9.12227e-05
207.432, 9.12227e-05
207.433, 9.12227e-05
207.434, 0.000101314
